target image path,labels,class,anchors
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/940.jpg,!0 0.5866735488888889 0.41246579197994987 0.2533712622222222 0.4312180551378446!0 0.11329458444444444 0.6814136466165414 0.06515201333333333 0.10247825062656642!0 0.9199172533333333 0.6371395488721805 0.10701988888888889 0.18094389974937344!0 0.04967381333333333 0.6899822631578948 0.0645373911111111 0.09352594987468671!0 0.22060606000000002 0.6513885714285714 0.07366561333333334 0.11645487719298246,Face,5
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/944.jpg,!0 0.4685670755555556 0.2982750450704225 0.25240311111111113 0.49008421408450703,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/948.jpg,!0 0.6112749657534247 0.34796474666666666 0.5654552739726028 0.5976727199999999,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/952.jpg,!0 0.5673470588235294 0.39522111111111113 0.6319398692810458 0.6533333333333333,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/960.jpg,!0 0.45150799999999996 0.21855876010781672 0.15690400000000002 0.31066037735849056!0 0.7379353666666667 0.40167035040431265 0.24714933333333333 0.4309185983827493,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/964.jpg,!0 0.5507933841269842 0.596326688888889 0.24795360634920632 0.28435783555555555,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/968.jpg,!0 0.5486885802469136 0.4539131111111111 0.7952722222222223 0.8077960666666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/972.jpg,!0 0.3572643962848297 0.1494707317073171 0.1808643962848297 0.2416029268292683!0 0.5229668730650154 0.3461458536585366 0.18416037151702788 0.22546439024390244!0 0.7367105263157895 0.15815829024390243 0.1144798761609907 0.1409658536585366!0 0.1524139318885449 0.24474560975609755 0.13573065015479877 0.15527609756097563,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/976.jpg,!0 0.479609168115942 0.3028958 0.449896 0.5323733466666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/980.jpg,!0 0.2781685635359116 0.19797420935412027 0.22265422651933703 0.29579236080178173!0 0.6712821187845304 0.2924594320712695 0.21801263535911602 0.28489232962138084,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/984.jpg,!0 0.37518049777777773 0.5299128827160494 0.22124897333333335 0.4539102901234568,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/988.jpg,!0 0.7651861111111111 0.29637774410774415 0.20215929777777777 0.44931754882154884,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/992.jpg,!0 0.5853780595611285 0.15377377555555555 0.23537991849529782 0.25733491555555554,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/996.jpg,!0 0.385887 0.3459738866666667 0.14692290069284064 0.22296172,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1000.jpg,!0 0.48202364912280704 0.15099535777777778 0.22436485614035087 0.23455755111111112,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1004.jpg,!0 0.6766844377777778 0.3001450991735537 0.27993844444444443 0.49816631955922863!0 0.24947613555555556 0.48118898622589534 0.26619623555555555 0.49394601101928376,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1008.jpg,!0 0.4708402173913044 0.2223148888888889 0.30085 0.36887555555555557,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1012.jpg,!0 0.27053521603563474 0.44748114137931033 0.07265510022271715 0.14136476551724136!0 0.5731726904231625 0.28282270344827587 0.07104432516703786 0.15460992413793104!0 0.6329955278396436 0.35703067586206894 0.05462616035634744 0.12460794482758622!0 0.7130210311804008 0.3321227586206897 0.09027612026726058 0.1834574344827586,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1016.jpg,!0 0.6307683599999999 0.6149066075085324 0.2994187155555556 0.600189433447099,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1020.jpg,!0 0.403032 0.19817110481586403 0.17967866666666668 0.29468233994334275,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1024.jpg,!0 0.185468 0.26215359281437123 0.2191697777777778 0.4306766886227545!0 0.3582584644444444 0.2330434131736527 0.18010381333333333 0.35299940119760476!0 0.62646598 0.27597750299401197 0.13643672444444443 0.2846139700598802!0 0.8197861822222222 0.297851497005988 0.21444444444444444 0.44143712574850297,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1032.jpg,!0 0.42399763258785944 0.22909339111111113 0.34957658146964854 0.4092748266666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1036.jpg,!0 0.2942061124694376 0.3569725274725275 0.1611550122249389 0.3857098901098901!0 0.594281662591687 0.2588131868131868 0.1764929095354523 0.40397802197802196!0 0.4943687041564792 0.15346959706959706 0.08159804400977996 0.20121758241758242,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1040.jpg,!0 0.40176946778711486 0.18207711111111113 0.25103137254901964 0.30892444444444445,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1044.jpg,!0 0.25509644444444446 0.45962554112554116 0.20584222222222223 0.6802216450216451!0 0.8227973333333334 0.4871017316017316 0.21938888888888888 0.7030329004329005,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1048.jpg,!0 0.6686418708240534 0.3553551724137931 0.22271714922049 0.4185592476489028,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1052.jpg,!0 0.384152501650165 0.1562076219512195 0.19141914191419143 0.23451369268292685,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1056.jpg,!0 0.3891033 0.2699939028871391 0.11680889777777777 0.2140060839895013,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1060.jpg,!0 0.5097680109890109 0.3092336577777778 0.28339424175824174 0.34836502222222226,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1064.jpg,!0 0.5002263195121951 0.39253372093023253 0.2048780487804878 0.3470848837209302,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1068.jpg,!0 0.6515775510204082 0.17576 0.2846040816326531 0.28,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1072.jpg,!0 0.1387843022222222 0.7421017617554858 0.17810467555555556 0.3426655423197492!0 0.05534481777777778 0.45187700313479623 0.09977052444444444 0.22075590595611283!0 0.21868144444444446 0.1420299184952978 0.07451994222222222 0.16943793103448276!0 0.44581227333333334 0.3652480877742947 0.11136711111111111 0.23048046394984326!0 0.7815253044444445 0.18295085579937304 0.09389281777777778 0.1861476865203762!0 0.9395453888888889 0.13028324451410658 0.061067746666666665 0.123885868338558,Face,6
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1080.jpg,!0 0.4282650426229508 0.46418333184855237 0.38663299672131146 0.3883409844097996,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1084.jpg,!0 0.49681381191222573 0.2570463786191537 0.3613139122257053 0.40844221826280624,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1088.jpg,!0 0.5178309756097561 0.22206293706293706 0.15860195121951218 0.32516055944055944!0 0.7021434317073171 0.3515020979020979 0.17321643902439024 0.34862801398601395,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1092.jpg,!0 0.24657631578947367 0.5082 0.3746625 0.41018530066815145!0 0.6057348684210527 0.2410097995545657 0.33946184210526315 0.3701086859688196,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1096.jpg,!0 0.49219632411067193 0.23571265036674818 0.2770833043478261 0.282927902200489,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1100.jpg,!0 0.4105634 0.355085197260274 0.26525602666666664 0.5126404273972602,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1104.jpg,!0 0.2540190709046455 0.41727580071174375 0.31468997555012224 0.7055914590747331!0 0.7502422982885086 0.3799266903914591 0.3067398533007335 0.6462241637010676,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1108.jpg,!0 0.539270245398773 0.3623674832962138 0.37163926380368095 0.4801902004454343!0 0.9230745398773006 0.29719554565701556 0.06590613496932515 0.07077772828507795,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1112.jpg,!0 0.6959243733333332 0.5658896866666667 0.24403691733333335 0.3397878311111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1116.jpg,!0 0.42698862444444446 0.5917419191919192 0.21202908 0.3521585858585859!0 0.15357142666666665 0.2128427121212121 0.23860976 0.3463668282828283!0 0.3644179888888889 0.3458694065656565 0.2066808888888889 0.2938605858585859!0 0.5612802644444445 0.5293532348484848 0.20417872888888888 0.3440611262626263!0 0.8545642222222222 0.515004292929293 0.23252355555555554 0.3780626262626262,Face,5
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1120.jpg,!0 0.46446677115987456 0.3165455555555556 0.3662501567398119 0.39675822222222223,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1124.jpg,!0 0.4289777576791809 0.18152179333333335 0.26332607508532424 0.2533497777777778,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1128.jpg,!0 0.42762786458333335 0.22812533333333335 0.26854531249999997 0.3521111111111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1132.jpg,!0 0.2578106866666667 0.48321909090909093 0.34603333333333336 0.8868954545454545!0 0.7862046666666667 0.25002772727272726 0.17242177777777776 0.45159272727272726,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1136.jpg,!0 0.2614468577777778 0.23339767806267805 0.17893195111111113 0.3699804843304843,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1140.jpg,!0 0.6968606356968216 0.4929637010676156 0.255278728606357 0.564017793594306,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1144.jpg,!0 0.692585065116279 0.36058849555555555 0.2295641348837209 0.34912733333333335,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1148.jpg,!0 0.5267611661341853 0.18439692650334075 0.28845686900958467 0.2952218886414254,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1156.jpg,!0 0.5284043805309735 0.34452512888888887 0.2957550383480826 0.3057829022222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1160.jpg,!0 0.1506097777777778 0.2806501607717042 0.20393333333333333 0.35131125401929264!0 0.34686377777777777 0.3607353697749196 0.145768 0.2460250803858521!0 0.39909466666666665 0.4862099678456591 0.09027644444444445 0.1857530546623794!0 0.5572866666666667 0.40871639871382637 0.1602231111111111 0.3729498392282958!0 0.6765044444444445 0.3972180064308682 0.109484 0.22960128617363346!0 0.7439595555555555 0.4551186495176849 0.09137688888888888 0.17497299035369776!0 0.843300888888889 0.36354308681672026 0.1665102222222222 0.31955112540192926,Face,7
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1164.jpg,!0 0.5225234605263158 0.23311955555555555 0.25135645263157896 0.34887555555555555,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1168.jpg,!0 0.5367833333333333 0.2606435555555555 0.36914 0.44259333333333334,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1172.jpg,!0 0.6186899359756097 0.3410857666666667 0.38778057317073167 0.4302224533333333,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1176.jpg,!0 0.37324975609756095 0.3059091185410334 0.17831219512195123 0.34578601823708205!0 0.7646009756097562 0.2133820668693009 0.1855258536585366 0.3684820668693009,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1180.jpg,!0 0.5667517536764706 0.18277607317073172 0.2867647058823529 0.29739896585365855,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1184.jpg,!0 0.4145155963302753 0.28747022222222224 0.29884954128440366 0.3186928888888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1192.jpg,!0 0.5267331666666667 0.4363779264214047 0.3153337777777778 0.681533110367893,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1196.jpg,!0 0.45593327987421384 0.38661414 0.5721606226415095 0.6308304533333333,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1200.jpg,!0 0.5828192033426184 0.47741802666666666 0.4404671532033427 0.6094333644444445,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1204.jpg,!0 0.3181536057692308 0.2548324977777778 0.24999857692307692 0.35438893777777775,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1208.jpg,!0 0.4736440630914827 0.5109093688888888 0.42066490851735017 0.4087017733333333,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1212.jpg,!0 0.4352958333333333 0.2666447222222222 0.19375244444444442 0.3888888888888889!0 0.7124044444444444 0.4279483333333333 0.1829 0.3055555555555556,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1216.jpg,!0 0.5818987341772152 0.13345882222222222 0.17353341139240505 0.2164121333333333!0 0.7084366170886076 0.18960674 0.21043037974683543 0.25103870666666667!0 0.3235861170886076 0.22708225999999998 0.17786387974683543 0.20472642666666666,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1220.jpg,!0 0.4724964626436781 0.18916220712694878 0.25359823563218387 0.28891351002227167,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1224.jpg,!0 0.28485466666666664 0.6095773529411765 0.16657244444444444 0.31216235294117645!0 0.5500226666666667 0.4540897058823529 0.19144666666666665 0.3343217647058823,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1228.jpg,!0 0.5034026666666667 0.3388522222222222 0.35377759999999997 0.44134711111111113,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1232.jpg,!0 0.22772620481927708 0.10531222222222222 0.11658614457831326 0.14186488888888887!0 0.7499575301204819 0.1620051111111111 0.23369819277108433 0.259368!0 0.2685451807228916 0.6424255555555556 0.17814397590361444 0.20302266666666668!0 0.7531617469879518 0.671078 0.23646265060240965 0.2654071111111111,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1236.jpg,!0 0.4358954271523179 0.1502128888888889 0.20439996026490068 0.22142172000000002!0 0.8474079701986754 0.37021103777777775 0.19804862913907284 0.20272325333333333,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1240.jpg,!0 0.5159087492260063 0.6725135466666667 0.41815386377708974 0.41994103555555556,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1244.jpg,!0 0.22350905630026807 0.2527158911111111 0.3056289168900804 0.4269857688888889!0 0.7594044369973191 0.22999480444444445 0.3008467184986595 0.36542532888888885,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1248.jpg,!0 0.4435581725239617 0.34695201707317075 0.5175718849840255 0.552692975609756,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1256.jpg,!0 0.40633396226415097 0.4736802222222222 0.3985911383647799 0.41553955555555555!0 0.10952106918238994 0.15227311111111114 0.18034591194968555 0.19609555555555555,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1260.jpg,!0 0.7444444444444445 0.5358215495495495 0.2627092977777778 0.6006006006006006,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1264.jpg,!0 0.4909157906458797 0.4048610594594595 0.2696717550111358 0.5714258540540541!0 0.8221671024498887 0.24478670540540542 0.2756121469933185 0.42792316216216214!0 0.1773280267260579 0.4603122702702703 0.23225252115812917 0.42083960540540544,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1268.jpg,!0 0.29889019333333333 0.3078995149501661 0.14718350666666669 0.36287415282392027!0 0.4161001511111111 0.4451888671096345 0.11493578666666666 0.2593127441860465!0 0.6881271244444443 0.28470605315614617 0.16337692444444443 0.3480037541528239!0 0.60363928 0.3211728139534884 0.1048814088888889 0.25806065780730897!0 0.8534192755555556 0.42141034551495016 0.09390818666666667 0.19635308970099669!0 0.9347228933333332 0.3637964219269103 0.10871448444444444 0.19975863122923587,Face,6
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1276.jpg,!0 0.5155678044871795 0.4653338288888889 0.6684509615384615 0.7703499866666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1280.jpg,!0 0.2026658132183908 0.6650665853658536 0.28418817816091957 0.32610632195121947!0 0.6038419597701149 0.6668573170731708 0.3431310344827586 0.3922497414634146,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1284.jpg,!0 0.22228186859688195 0.3038904736842105 0.1650683118040089 0.3507959342105263!0 0.7694529576837417 0.3991470592105263 0.16358377282850778 0.36036432236842103,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1288.jpg,!0 0.5211039444444445 0.31019607648725217 0.1361413422222222 0.28834650991501415,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1292.jpg,!0 0.7188797024390244 0.5053346107784431 0.3902439024390244 0.7891683952095808,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1296.jpg,!0 0.28815634250764527 0.18758631333333334 0.10481927217125384 0.10888158666666665!0 0.7072215107033639 0.16637329555555555 0.10957375535168196 0.11421151111111112,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1300.jpg,!0 0.4177085492957746 0.15940084000000002 0.22509233239436618 0.26342939555555556,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1304.jpg,!0 0.3365662022222222 0.42441511306532664 0.34227275555555553 0.5876196432160804,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1308.jpg,!0 0.5511203642857143 0.29760756222222223 0.6524692857142856 0.5536208711111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1312.jpg,!0 0.5562766570605187 0.24490311111111113 0.2869150144092219 0.3231475555555556,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1316.jpg,!0 0.49613433853006683 0.38236433223684213 0.212889144766147 0.5080912631578948,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1320.jpg,!0 0.22356061333333335 0.40049567 0.14222222222222222 0.31408891333333333!0 0.7998917777777778 0.23850309333333333 0.17333333333333334 0.43770871333333333,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1324.jpg,!0 0.45949983934426225 0.38239153452115815 0.5475766360655738 0.5261535857461025,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1328.jpg,!0 0.4080926829268293 0.4844331207430341 0.41939318048780483 0.7551981424148607!0 0.7264126829268293 0.3679953622291022 0.34415609756097565 0.5940191950464396,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1332.jpg,!0 0.4922740237288135 0.3026948666666667 0.44371389152542373 0.5069398311111112,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1336.jpg,!0 0.4755366889534884 0.3373011155555556 0.2945871627906977 0.3319691288888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1340.jpg,!0 0.4936470779220779 0.168512 0.22375324675324673 0.23388044444444445,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1344.jpg,!0 0.23405422222222222 0.2418639889196676 0.18355777777777776 0.3725124653739612!0 0.708628 0.3301174515235457 0.19361422222222224 0.34030692520775624,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1348.jpg,!0 0.2564770222717149 0.5351548218623482 0.12082844988864141 0.33570261538461543,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1352.jpg,!0 0.35978488444444445 0.2154379628482972 0.15843667111111112 0.3030824458204334!0 0.8496840955555556 0.706565294117647 0.032826515555555554 0.05872774613003096!0 0.9189791466666667 0.7704121888544893 0.03491968888888889 0.06196554179566563!0 0.8879581155555555 0.8686479783281734 0.04390140888888889 0.07424362229102167,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1356.jpg,!0 0.13627648666666667 0.2142113613445378 0.1702395422222222 0.32497821288515405!0 0.6508106955555556 0.4042825182072829 0.1604235688888889 0.265004380952381!0 0.8295436088888889 0.3710468739495798 0.1737957688888889 0.32706303641456586,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1360.jpg,!0 0.5057253107344633 0.28098718666666667 0.2844520621468926 0.35326358222222226,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1364.jpg,!0 0.6069101777777778 0.2733192061538462 0.1983058 0.36984021538461537,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1368.jpg,!0 0.511712893678161 0.3495064666666666 0.4749811264367816 0.493412,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1372.jpg,!0 0.5585647910863509 0.34846104 0.3871029916434541 0.5110380666666666,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1376.jpg,!0 0.6549954866180049 0.24233296444444447 0.27989540632603405 0.4090467555555556,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1380.jpg,!0 0.523287399463807 0.23762133333333332 0.31058659517426274 0.3819711111111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1384.jpg,!0 0.2199749511111111 0.17703248115942027 0.15752037333333335 0.3097463884057971,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1388.jpg,!0 0.46161630344827587 0.3950908288888889 0.5662569655172414 0.5101937822222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1392.jpg,!0 0.3237232288888889 0.42225272702702704 0.3415378088888889 0.6030785783783784!0 0.6448823355555555 0.3719620054054054 0.33529224 0.5655604000000001,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1396.jpg,!0 0.45004114117647065 0.1541516666666667 0.21492400588235294 0.24678554666666666,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1400.jpg,!0 0.47757491569767446 0.3408192644444445 0.4668447906976744 0.55248516!0 0.11968806976744187 0.5203064822222222 0.20447300581395347 0.2535482!0 0.778295409883721 0.46304734000000003 0.3274086686046511 0.35212290222222226,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1404.jpg,!0 0.5599128891891891 0.22754240666666667 0.26402974054054057 0.31250304,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1408.jpg,!0 0.5642927348993289 0.47927956570155905 0.688735033557047 0.7308755144766148,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1412.jpg,!0 0.20543111111111112 0.24373625 0.14472177333333333 0.298745625!0 0.6928831111111111 0.217615625 0.15502044444444446 0.342670625,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1416.jpg,!0 0.17031302888888888 0.41111954017857144 0.20092296444444444 0.6469335625!0 0.5097650244444445 0.3789851205357143 0.18506310666666664 0.6279010625!0 0.8012391577777778 0.3518586964285714 0.18757092444444443 0.5404436160714285,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1420.jpg,!0 0.6728282222222222 0.49645738636363634 0.3971995555555556 0.75,Face,1
